City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
155,Severo-Kurilsk,RU,2021-10-03 19:51:07,50.6789,156.125,47.34,79,68,36.89,broken clouds
156,Puerto Escondido,MX,2021-10-03 19:51:08,15.85,-97.0667,86.13,70,20,6.93,few clouds
157,Narsaq,GL,2021-10-03 19:51:08,60.9167,-46.05,39.65,62,0,5.26,clear sky
158,Abaete,BR,2021-10-03 19:51:09,-19.16,-45.4458,93.61,24,46,8.25,scattered clouds
159,Mahon,ES,2021-10-03 19:47:11,39.8885,4.2658,73.96,83,75,11.5,broken clouds
160,Hasaki,JP,2021-10-03 19:48:47,35.7333,140.8333,66.6,81,0,7.87,clear sky
161,Kindersley,CA,2021-10-03 19:51:09,51.4668,-109.1682,73.18,23,20,20.71,few clouds
162,San Luis,AR,2021-10-03 19:51:11,-33.295,-66.3356,64.15,17,0,9.22,clear sky
163,Nsanje,MW,2021-10-03 19:51:11,-16.92,35.262,85.21,40,2,4.32,clear sky
164,Sur,OM,2021-10-03 19:51:11,22.5667,59.5289,82.92,77,100,16.6,overcast clouds
165,Sukumo,JP,2021-10-03 19:51:12,32.9333,132.7333,68.13,88,27,6.17,scattered clouds
166,Dubai,AE,2021-10-03 19:50:56,25.2582,55.3047,89.53,51,0,12.66,clear sky
167,Hamilton,US,2021-10-03 19:46:39,39.1834,-84.5333,71.62,91,75,1.99,broken clouds
168,Gisborne,NZ,2021-10-03 19:51:13,-38.6533,178.0042,59.95,79,100,5.5,light rain
169,Ganzhou,CN,2021-10-03 19:51:13,28.8184,115.4327,76.5,68,0,1.23,clear sky
170,Nuuk,GL,2021-10-03 19:51:14,64.1835,-51.7216,39.45,80,17,9.08,few clouds
171,Yulara,AU,2021-10-03 19:51:14,-25.2406,130.9889,53.44,40,0,8.05,clear sky
172,Ostrovnoy,RU,2021-10-03 19:51:15,68.0531,39.5131,44.33,87,15,21.45,few clouds
173,Ziway,ET,2021-10-03 19:51:16,7.9333,38.7167,63.7,82,57,0.83,light rain
174,Nome,US,2021-10-03 19:51:16,64.5011,-165.4064,28.47,74,1,6.91,clear sky
175,Praia Da Vitoria,PT,2021-10-03 19:51:16,38.7333,-27.0667,73.65,88,20,6.08,few clouds
176,Clearwater,US,2021-10-03 19:48:40,27.9659,-82.8001,90.09,54,40,3.0,scattered clouds
177,Torbay,CA,2021-10-03 19:51:17,47.6666,-52.7314,59.29,84,75,5.75,broken clouds
178,Upernavik,GL,2021-10-03 19:48:34,72.7868,-56.1549,30.69,91,100,4.59,light snow
179,Zhangye,CN,2021-10-03 19:51:18,38.9342,100.4517,47.68,38,99,1.36,overcast clouds
180,Kwinana,AU,2021-10-03 19:51:18,-32.25,115.7667,48.18,77,28,6.76,scattered clouds
181,Paamiut,GL,2021-10-03 19:51:19,61.994,-49.6678,39.47,72,0,7.38,clear sky
182,Acapulco,MX,2021-10-03 19:47:22,16.8634,-99.8901,85.98,69,21,6.6,few clouds
183,Kozluk,TR,2021-10-03 19:51:19,38.1938,41.4885,68.25,34,0,3.36,clear sky
184,Banda Aceh,ID,2021-10-03 19:51:20,5.5577,95.3222,79.41,82,67,9.66,broken clouds
185,Auki,SB,2021-10-03 19:50:00,-8.7676,160.7034,77.61,87,19,3.6,few clouds
186,Mount Isa,AU,2021-10-03 19:51:20,-20.7333,139.5,73.17,27,12,11.5,light rain
187,Hofn,IS,2021-10-03 19:51:21,64.2539,-15.2082,47.17,80,100,20.38,overcast clouds
188,Kemin,KG,2021-10-03 19:51:21,42.7846,75.6892,43.93,53,100,1.77,overcast clouds
189,Bundaberg,AU,2021-10-03 19:51:22,-24.85,152.35,73.22,94,10,1.99,clear sky
190,Ode,NG,2021-10-03 19:51:22,7.7899,5.7117,72.01,92,99,4.83,light rain
191,Hede,CN,2021-10-03 19:51:22,33.7681,120.2517,70.5,86,99,9.78,light rain
192,Saint-Augustin,CA,2021-10-03 19:51:23,51.226,-58.6502,42.44,91,100,8.37,overcast clouds
193,Gasa,PS,2021-10-03 19:51:23,31.5,34.4667,76.98,62,99,9.01,overcast clouds
194,Kavieng,PG,2021-10-03 19:48:20,-2.5744,150.7967,81.03,75,100,3.83,overcast clouds
195,Galle,LK,2021-10-03 19:51:24,6.0367,80.217,78.35,87,66,8.12,broken clouds
196,Manokwari,ID,2021-10-03 19:51:25,-0.8667,134.0833,79.11,76,100,5.1,overcast clouds
197,Anadyr,RU,2021-10-03 19:51:26,64.75,177.4833,36.1,93,40,13.0,scattered clouds
198,Pacific Grove,US,2021-10-03 19:49:49,36.6177,-121.9166,96.62,32,1,3.0,clear sky
199,Saint-Francois,FR,2021-10-03 19:51:26,46.4154,3.9054,54.48,100,75,2.3,broken clouds
200,Berdigestyakh,RU,2021-10-03 19:51:27,62.0989,126.6992,25.45,83,15,4.72,few clouds
201,Ajdabiya,LY,2021-10-03 19:51:27,30.7554,20.2263,73.02,55,0,8.19,clear sky
202,Moron,AR,2021-10-03 19:51:28,-34.6534,-58.6198,62.29,35,69,11.23,broken clouds
203,Nautla,MX,2021-10-03 19:51:28,20.2167,-96.7833,85.15,64,40,11.56,scattered clouds
204,Buin,CL,2021-10-03 19:51:28,-33.7333,-70.75,75.06,23,0,5.84,clear sky
205,Sao Jose De Ribamar,BR,2021-10-03 19:51:29,-2.5619,-44.0542,89.98,77,30,16.49,scattered clouds
206,Bafia,CM,2021-10-03 19:51:29,4.75,11.2333,70.7,94,98,2.93,overcast clouds
207,Tromso,NO,2021-10-03 19:49:54,69.6496,18.957,56.05,66,40,16.11,light rain
208,Cherskiy,RU,2021-10-03 19:51:30,68.75,161.3,15.85,98,93,3.09,overcast clouds
209,Husavik,IS,2021-10-03 19:50:21,66.0449,-17.3389,44.51,98,100,18.9,overcast clouds
210,Kaitangata,NZ,2021-10-03 19:49:21,-46.2817,169.8464,50.94,83,100,13.71,light rain
211,Taoudenni,ML,2021-10-03 19:51:31,22.6783,-3.9836,98.24,8,88,10.58,overcast clouds
212,Kailua,US,2021-10-03 19:51:31,21.4022,-157.7394,82.38,71,75,13.8,light rain
213,Marapanim,BR,2021-10-03 19:51:32,-0.7175,-47.6997,83.95,67,78,8.81,broken clouds
214,Kapustin Yar,RU,2021-10-03 19:51:33,48.5831,45.7372,50.54,42,100,7.9,overcast clouds
215,Dafeng,CN,2021-10-03 19:51:33,23.4517,108.5881,76.17,84,8,3.09,clear sky
216,Laguna,US,2021-10-03 19:51:34,38.421,-121.4238,91.2,25,1,1.01,clear sky
217,Kruisfontein,ZA,2021-10-03 19:51:28,-34.0033,24.7314,53.89,78,58,4.9,broken clouds
218,Sendafa,ET,2021-10-03 19:51:34,9.15,39.0333,51.51,87,18,4.16,few clouds
219,Alberdi,AR,2021-10-03 19:51:35,-32.8899,-60.6906,68.16,28,0,4.0,clear sky
220,Sibolga,ID,2021-10-03 19:51:35,1.7427,98.7792,76.96,78,100,2.68,overcast clouds
221,Raga,SS,2021-10-03 19:51:36,8.4596,25.678,72.16,85,93,3.31,overcast clouds
222,Mbini,GQ,2021-10-03 19:51:36,1.574,9.6134,77.76,87,77,5.86,light rain
223,Faanui,PF,2021-10-03 19:51:36,-16.4833,-151.75,78.66,70,52,10.54,broken clouds
224,Airai,TL,2021-10-03 19:50:47,-8.9266,125.4092,59.09,67,13,1.07,few clouds
225,Casa Nova,BR,2021-10-03 19:51:37,-9.4167,-41.1333,96.78,30,0,9.64,clear sky
226,Fortuna,US,2021-10-03 19:56:04,40.5982,-124.1573,80.42,81,20,5.75,few clouds
227,Berlevag,NO,2021-10-03 19:51:38,70.8578,29.0864,51.75,62,0,36.82,clear sky
228,Khao Yoi,TH,2021-10-03 19:51:38,13.2403,99.8243,75.9,87,89,1.77,moderate rain
229,Pisco,PE,2021-10-03 19:50:40,-13.7,-76.2167,68.05,64,0,18.41,clear sky
230,Bambous Virieux,MU,2021-10-03 19:51:39,-20.3428,57.7575,73.22,88,75,11.5,light rain
231,Tual,ID,2021-10-03 19:51:40,-5.6667,132.75,80.69,66,100,7.09,overcast clouds
232,Catuday,PH,2021-10-03 19:51:40,16.2923,119.8062,79.2,80,90,8.88,overcast clouds
233,Saint Anthony,US,2021-10-03 19:50:04,45.0205,-93.218,73.74,64,1,1.99,clear sky
234,Manbij,SY,2021-10-03 19:51:41,36.5281,37.9549,70.57,51,0,13.47,clear sky
235,Santa Lucia,ES,2021-10-03 19:51:41,27.9117,-15.5407,66.76,75,20,23.02,few clouds
236,Kondoa,TZ,2021-10-03 19:51:42,-4.9,35.7833,68.0,45,100,5.99,overcast clouds
237,Isfana,KG,2021-10-03 19:51:42,39.8386,69.5306,43.36,49,12,1.7,few clouds
238,Hailar,CN,2021-10-03 19:51:43,49.2,119.7,33.3,91,93,5.44,overcast clouds
239,Nantucket,US,2021-10-03 19:51:43,41.2835,-70.0995,70.03,83,88,11.25,overcast clouds
240,Adre,TD,2021-10-03 19:51:44,13.4667,22.2,80.71,36,41,5.48,scattered clouds
241,San Francisco,US,2021-10-03 19:51:04,37.7749,-122.4194,93.61,49,20,1.01,smoke
242,Torbat-E Jam,IR,2021-10-03 19:51:44,35.244,60.6225,52.39,31,0,11.9,clear sky
243,Arman,RU,2021-10-03 19:51:45,59.7,150.1667,37.71,62,100,14.92,overcast clouds
244,Mogadishu,SO,2021-10-03 19:51:45,2.0371,45.3438,78.28,86,10,16.28,clear sky
245,Shihezi,CN,2021-10-03 19:51:46,44.3,86.0333,45.88,50,7,6.06,clear sky
246,Coihaique,CL,2021-10-03 19:51:24,-45.5752,-72.0662,52.41,54,75,6.91,light intensity shower rain
247,Prince George,CA,2021-10-03 19:49:28,53.9166,-122.753,51.24,40,20,5.01,few clouds
248,Rawson,AR,2021-10-03 19:51:46,-43.3002,-65.1023,61.39,30,20,13.82,few clouds
249,Yatou,CN,2021-10-03 19:51:47,37.15,122.3833,73.24,94,100,16.46,heavy intensity rain
250,Kargala,RU,2021-10-03 19:51:47,56.6208,83.9607,35.94,98,100,5.88,overcast clouds
251,Basoko,CD,2021-10-03 19:51:48,1.2391,23.616,71.92,89,50,3.91,scattered clouds
252,Kibre Mengist,ET,2021-10-03 19:51:49,5.8833,38.9833,60.57,92,98,2.89,overcast clouds
253,Tyukalinsk,RU,2021-10-03 19:51:49,55.8732,72.1967,31.32,96,100,7.38,overcast clouds
254,Camargo,MX,2021-10-03 19:51:49,27.6667,-105.1667,70.47,55,100,12.33,overcast clouds
255,West Calder,GB,2021-10-03 19:51:50,55.8519,-3.5698,51.12,87,0,16.11,clear sky
256,Bengkulu,ID,2021-10-03 19:49:07,-3.8004,102.2655,74.77,90,100,3.11,overcast clouds
257,Kinsale,IE,2021-10-03 19:51:51,51.7075,-8.5306,49.23,93,20,6.91,few clouds
258,Binzhou,CN,2021-10-03 19:51:51,37.3667,118.0167,69.75,97,100,7.56,light rain
259,Dingle,PH,2021-10-03 19:49:09,10.9995,122.6711,75.25,96,100,6.35,overcast clouds
260,Clyde River,CA,2021-10-03 19:51:52,70.4692,-68.5914,39.43,87,90,0.0,overcast clouds
261,Gazli,UZ,2021-10-03 19:51:52,40.1333,63.45,53.26,35,0,10.11,clear sky
